id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
falling_down,1286114,2004-06-04,Jon Niccum,False,4/5,fresh,Lawrence Journal-World,One of Schumacher's lone efforts that actually has some depth,POSITIVE,
falling_down,1264527,2004-03-19,Daniel M. Kimmel,False,4/5,fresh,Worcester Telegram & Gazette,,POSITIVE,
falling_down,1234499,2004-01-02,Michael Dequina,False,3.5/4,fresh,TheMovieReport.com,Click to read review,POSITIVE,http://mrbrownmovies.com/vault93vol2.html#fallingdown
falling_down,1233644,2003-12-30,Christopher Null,False,2/5,rotten,Filmcritic.com,Falling Down offers an interesting concept that is handled with the grace of a psycho wielding a baseball bat.,NEGATIVE,
falling_down,1174062,2003-07-14,Fred Topel,False,4/5,fresh,About.com,Great action and commentary on the working man. Kinda wished for a more ironic ending though.,POSITIVE,
falling_down,1145797,2003-05-23,Frank Ochieng,False,4/5,fresh,TheWorldJournal.com,Schumacher's hostile study of urban angst and the breakdown of a fragile crewcut crusader (Douglas) is downright suspenseful if not wryly witty in its caustic conception,POSITIVE,
falling_down,1142846,2003-05-20,Caryn James,True,3/4,fresh,New York Times,"It turns one man's slide toward madness into a wickedly mischievous, entertaining suspense thriller.",POSITIVE,
falling_down,1125374,2003-04-06,Karina Montgomery,False,4/5,fresh,Cinerina,,POSITIVE,
falling_down,1120939,2003-03-23,Robert Roten,False,2/4,rotten,Laramie Movie Scope,,NEGATIVE,http://www.lariat.org/AtTheMovies/old/falldown.html
falling_down,1119826,2003-03-19,Brian Mckay,False,4/5,fresh,eFilmCritic.com,"It's hard not to root for this embodiment of white man's angst ... the ending seems stilted, as if to say ""we must openly condemn him while we secretly admire him.""",POSITIVE,http://efilmcritic.com/review.php?movie=4296&reviewer=258
falling_down,798895,2002-10-18,Brian J. Arthurs,False,4/5,fresh,Beach Reporter (Southern California),,POSITIVE,
falling_down,744297,2002-07-26,Marty Mapes,False,4/5,fresh,Movie Habit,,POSITIVE,
falling_down,743303,2002-07-26,Scott Weinberg,False,4/5,fresh,eFilmCritic.com,A sweaty and fascinating look at one modern man's descent.,POSITIVE,
falling_down,214545,2001-04-17,Ali Barclay,True,3/5,fresh,BBC.com,"It is a worrying and unnerving reflection of our society, which will certainly make you wonder about the quality of life you strive to maintain.",POSITIVE,http://www.bbc.co.uk/films/2000/12/07/falling_down_1993_review.shtml
falling_down,200873,2001-04-02,Andrew Howe,False,3/4,fresh,Film Written Magazine,Douglas' portrayal of a man heading for the abyss is utterly convincing.,POSITIVE,http://www.filmwritten.org/reviews/1993/fallingdown.htm
falling_down,772467,2000-01-01,Mark R. Leeper,False,high +1 out of -4..+4,fresh,rec.arts.movies.reviews,,POSITIVE,http://reviews.imdb.com/Reviews/17/1787
falling_down,29568,2000-01-01,Philip Thomas,True,4/5,fresh,Empire Magazine,"While the morality of D-Fens methods are questionable, there's a resonance about his reaction to everyday annoyances, and Michael Douglas' hypnotic performance makes it memorable.",POSITIVE,http://www.empireonline.com/reviews/review.asp?FID=16988
falling_down,29577,2000-01-01,Chris Hicks,False,3/4,fresh,Deseret News (Salt Lake City),"At its heart, this is very dark satire, and there are a good many laughs. But there are times when one wishes that the comedy could remain with the problems being solved in less violent ways.",POSITIVE,http://www.deseretnews.com/article/700000556/Falling-Down.html
falling_down,29575,2000-01-01,Marc Savlov,True,3.5/5,fresh,Austin Chronicle,"Schumacher at first seems like an odd choice to helm this taut, over-the-edge thriller but at closer inspection, it's obvious that The Powers That Be chose him for his ability to add the necessary action-genre punch...",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139268
falling_down,29560,2000-01-01,Roger Ebert,True,3/4,fresh,Chicago Sun-Times,"The film ... is actually about a great sadness which turns into madness, and which can afflict anyone who is told, after many years of hard work, that he is unnecessary and irrelevant.",POSITIVE,http://www.rogerebert.com/reviews/falling-down-1993
falling_down,29559,2000-01-01,James Berardinelli,True,2.5/4,fresh,ReelViews,"Although it takes a number of wrong turns, Falling Down still has the power to disturb.",POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=288
falling_down,29562,2000-01-01,Hal Hinson,True,,rotten,Washington Post,"Unfortunately, it continues on through an uninspired series of cartoonishly brutal social insults, each one growing more lethal than the next, thereby justifying an increasingly lethal response.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/fallingdownrhinson_a0a7f7.htm
falling_down,29563,2000-01-01,Desson Thomson,True,,fresh,Washington Post,"Douglas's intentionally robotic -- and intense -- performance holds its own. He's scary, normal and funny all at once...",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/fallingdownrhowe_a0af6f.htm
falling_down,29573,2000-01-01,Steve Rhodes,False,2.5/4,rotten,Internet Reviews,An uneven and frequently pretentious story that is never as important or dramatic as it thinks it is.,NEGATIVE,http://reviews.imdb.com/Reviews/97/9737
falling_down,1907284,1993-02-26,Owen Gleiberman,True,C,rotten,Entertainment Weekly,"Falling Down is a brutally manipulative revenge fantasy, a piece of comic-strip demagoguery that teeters uneasily on the brink of satire.",NEGATIVE,"http://www.ew.com/ew/article/0,,305679,00.html"
strangers_on_the_earth,2770067,2021-02-20,Heidy Morales,False,3/5,fresh,Hye's Musings,"""[El] Camino is pure metaphor."" And that is the point of this film - it allows us to partake in this journey and make our own meaning of El Camino...",POSITIVE,http://hyemusings.ca/spotlight-tristan-cook-el-camino-documentary/
strangers_on_the_earth,2678782,2020-03-23,Bilge Ebiri,True,,fresh,Spirituality & Health,"The music is beautiful, and the insights are often profound. But at times, one wonders if the film might have been more successful with a bit more rigor and focus.",POSITIVE,https://spiritualityhealth.com/reviews/film/2018/08/28/film-review-strangers-on-the-earth
strangers_on_the_earth,2485552,2018-06-19,Diane Carson,False,,fresh,KDHX (St. Louis),"On-camera observations offer few surprising insights, though the exploration is certainly admirable.",POSITIVE,http://kdhx.org/articles/film-reviews/1175-strangers-on-the-earth-travels-along-the-el-camino-de-santiago
strangers_on_the_earth,2482009,2018-06-01,Bobby LePire,False,A,fresh,Film Threat,"Due to a combination of sophisticated direction, an engaging human element, lofty ideas on the nature of self, and exquisite cinematography, all set a beautiful cello score, it succeeds in a profound way.",POSITIVE,http://filmthreat.com/reviews/strangers-on-the-earth/
strangers_on_the_earth,2481618,2018-05-31,Gary Goldstein,True,,fresh,Los Angeles Times,A largely inspiring and transporting portrait.,POSITIVE,http://www.latimes.com/entertainment/movies/la-et-mn-strangers-on-the-earth-review-20180531-story.html
strangers_on_the_earth,2476276,2018-05-09,Ashley Naftule,False,8/10,fresh,Under the Radar,The greatest compliment one can pay it is that it's bound to eclipse The Way as the film that people will say inspired them to put one foot in front of the other and make their way to pay Saint James a visit.,POSITIVE,http://www.undertheradarmag.com/reviews/strangers_on_earth/
strangers_on_the_earth,2475337,2018-05-03,Chris Barsanti,False,,fresh,Film Journal International,A cellist's 600-mile trek with his instrument along an ancient Spanish pilgrimage trail becomes a soulful riff on the all-too-fleeting rhapsodies of travel.,POSITIVE,http://fj.webedia.us/reviews/film-review-strangers-earth
strangers_on_the_earth,2475208,2018-05-03,Ben Kenigsberg,True,,rotten,New York Times,"""Strangers on the Earth"" raises questions about how it was made, and even whether making it defeats the inherent asceticism of the project.",NEGATIVE,https://www.nytimes.com/2018/05/03/movies/strangers-on-the-earth-review.html
strangers_on_the_earth,2474985,2018-05-02,Daphne Howland,True,,rotten,Village Voice,"Surely, there's meaning in them thar hills, but you'll just have to take this film's many words for it.",NEGATIVE,https://www.villagevoice.com/2018/05/02/looking-for-stories-and-music-in-the-pilgrimage-doc-strangers-on-the-earth/
strangers_on_the_earth,2463394,2018-03-09,Harvey S. Karten,False,B+,fresh,Big Apple Reviews,"Ironically if you're walking 700 km or 700 miles with other people, you cannot expect them to be strangers on the earth. An engaging doc about the centuries' old pilgrimage to Santiago de Compostela",POSITIVE,https://bigapplereviews.net/?s=strangers+on+the+earth
strangers_on_the_earth,2411485,2017-08-17,Stephan Boissonneault,False,3/5,fresh,"Vue Weekly (Edmonton, Alberta)","Strangers [on the earth] promises a connection and theme will be found between various travellers found on the Camino, but it doesn't really deliver.",POSITIVE,http://www.vueweekly.com/a-cellists-mild-journey/
strangers_on_the_earth,2389933,2017-04-21,Brad Wheeler,True,3.5/4,fresh,Globe and Mail,"We are alone on this trip - take it, and this marvellous film, at your own pace.",POSITIVE,http://www.theglobeandmail.com/arts/film/film-reviews/strangers-on-the-earth-a-reflective-film-journey-on-the-camino-de-santiago/article34760409/
strangers_on_the_earth,2389546,2017-04-19,Glenn Sumi,False,4/5,fresh,NOW Toronto,"The result is enlightening, poignant and even occasionally funny.",POSITIVE,https://nowtoronto.com/movies/reviews/strangers-on-earth-is-a-transcendent-doc/
strangers_on_the_earth,2389017,2017-04-13,Ken Eisner,False,,fresh,Georgia Straight,"Pleasant, but only intermittently engaging.",POSITIVE,http://www.straight.com/movies/894846/musical-pilgrims-bring-bach-strangers-earth
the_vindicator,2721802,2020-09-08,Mike Massie,False,2/10,rotten,Gone With The Twins,A few promising ideas are unfortunately dwarfed by the horrendous acting and ridiculous soundtrack.,NEGATIVE,http://gonewiththetwins.com/new/vindicator-1986/
hollywood_north,1696976,2007-12-13,Chuck O'Leary,False,3/10,rotten,FulvueDrive-in.com,A terrible Canadian movie about the making of a terrible Canadian movie.,NEGATIVE,
hollywood_north,1641089,2007-06-21,Jason Gorber,False,C-,rotten,Film Scouts,A forgettable fluffy Canadian film about runaway production during the heady days of Tax Credit filmmaking in the late 70s.,NEGATIVE,http://www.filmfest.ca/2003/ten.html
hollywood_north,1245712,2004-01-30,Geoff Pevere,True,2/5,rotten,Toronto Star,"A curious artifact: A movie about an era that produced scores of movies most people never saw, and arriving nearly a generation after most people never saw them.",NEGATIVE,http://WWW.TheStar.COM/NASApp/cs/ContentServer?pagename=thestar/Layout/Article_Type1&c=Article&cid=1075460500933&call_pageid=1022183557980&col=1022183560753
hollywood_north,1245388,2004-01-30,Liam Lacey,True,2/4,rotten,Globe and Mail,"Hollywood North loses bite, first by being exactly the kind of movie it satirizes and by being so dated.",NEGATIVE,
hollywood_north,1238174,2004-01-13,Pam Grady,False,3/4,fresh,Reel.com,"There isn't a lot that is original about <i.Hollywood North, but Modine is appealing as the put-upon producer and the situation the hapless Meyers finds himself in is very funny.",POSITIVE,
hollywood_north,1238172,2004-01-13,David Nusair,False,2.5/4,fresh,Reel Film Reviews,"...the movie seems content to simply exist as a wacky comedy (how else do you explain the presence of Alan Thicke?), which is somewhat disappointing.",POSITIVE,http://www.reelfilm.com/tiff0302.htm#holly
hollywood_north,1238175,2004-01-13,Jason Anderson,False,3/4,fresh,eye WEEKLY,,POSITIVE,http://www.eye.net/eye/issue/issue_09.04.03/film/tiff.html
hollywood_north,1235779,2004-01-06,David Cornelius,False,3/5,fresh,eFilmCritic.com,"What the film lacks in bite and originality, it makes up for in humor and charm.",POSITIVE,http://efilmcritic.com/review.php?movie=9046&reviewer=392
hollywood_north,1221533,2003-11-21,Christopher Null,False,3/5,rotten,Filmcritic.com,you ultimately can't help but feel a little sorry for this movie.,NEGATIVE,
mr_halpern_and_mr_johnson,2179127,2013-12-13,Phil Hall,False,3/5,fresh,Film Threat,"Excessively sentimental, but still entertaining thanks to the unusual chemistry between the stars.",POSITIVE,
queen_of_shebas_pearls,1445244,2005-10-11,Jake Wilson,False,,rotten,Urban Cinefile,"This tragic-comic-historical-pastoral romance scrapes the bottom of all its generic barrels, to say nothing of being extremely badly directed by Colin Nutley, an Englishman based in Sweden whose many previous films I've managed not to see.",NEGATIVE,http://www.urbancinefile.com.au/home/view.asp?a=10895&s=Reviews
promoter,2755964,2021-01-07,Manny Farber,False,,rotten,The Nation,The Promoter is a good example of an efficient but not very stimulating comedy that gets seen and liked because the critics admire it.,NEGATIVE,https://archive.org/details/nation175julnewy/page/n565/mode/2up
promoter,2213350,2014-07-17,David Parkinson,False,3/5,rotten,Radio Times,"It's solid stuff, but too many involved seem to be marking time.",NEGATIVE,http://www.radiotimes.com/film/cyq9f/the-cardhttp://www.radiotimes.com/film/cyq9f/the-card
promoter,2213317,2014-07-17,Ben Sachs,True,,fresh,Chicago Reader,"Neame and his players inject this with plenty of wit, distracting one from the Horatio Alger cliches.",POSITIVE,http://www.chicagoreader.com/chicago/the-promoter/Film?oid=14272449
promoter,1808194,2009-03-26,Variety Staff,True,,fresh,Variety,The principal character in Arnold Bennett's novel The Card... provides a made-to-measure part for Alec Guinness in a capital performance.,POSITIVE,http://www.variety.com/review/VE1117789711.html?categoryid=31&cs=1
promoter,1516505,2006-06-24,Paul Taylor,True,,rotten,Time Out,Complacent class-based British comedy.,NEGATIVE,http://www.timeout.com/film/reviews/68849/the_card.html
promoter,1493037,2006-03-25,Bosley Crowther,True,,rotten,New York Times,"The Promoter, while vastly amusing in spots, is not a first-rate Guinness show.",NEGATIVE,http://movies.nytimes.com/movie/review?res=9D01E1D91E3CE53ABC4151DFB6678389649EDE&partner=Rotten Tomatoes
promoter,1424658,2005-08-11,Emanuel Levy,False,2/5,rotten,EmanuelLevy.Com,,NEGATIVE,
promoter,1148133,2003-05-24,Billy Mowbray,False,,fresh,Film4,"Brisk, brassy and keenly observed, Neame's film is a thoroughly enjoyable social satire that will appeal to the blagger in everyone.",POSITIVE,http://www.film4.com/reviews/1952/the-card
